start_seconds,stop_seconds,min_freq_hz,max_freq_hz,peak_freq_hz,mean_freq_hz,freq_bandwidth_hz,duration_ms,mean_power_db,max_power_db,peak_freq_1,peak_freq_2,peak_freq_3,peak_freq_4,peak_freq_5,status,source
62.926816,62.951392,26367.1875,37353.515625,28808.59375,31876.670846339985,10986.328125,24.57599999999971,-83.74973291820288,-70.17664897874128,52490.234375,31494.140625,33935.546875,33691.40625,34423.828125,pending,dsp
63.01232,63.021536,25390.625,54687.5,49316.40625,39030.565828961415,29296.875,9.216000000000337,-84.25614073186443,-57.76146458423794,25146.484375,27099.609375,32470.703125,33935.546875,44433.59375,pending,dsp
63.033312,63.071712,25390.625,45166.015625,44433.59375,44420.434811635016,19775.390625,38.40000000000021,-83.07606690221124,-51.059917738562646,47363.28125,25146.484375,27099.609375,25390.625,26855.46875,pending,dsp
63.1352,63.1992,25390.625,54687.5,47363.28125,31345.405382535948,29296.875,63.999999999999616,-81.3292360834048,-61.72466596723019,25146.484375,47363.28125,43457.03125,25878.90625,27343.75,pending,dsp
63.304672,63.313376,25390.625,54687.5,52490.234375,30200.817465843447,29296.875,8.703999999999823,-82.43189585557917,-58.94089649882999,25146.484375,25878.90625,26611.328125,26855.46875,27343.75,pending,dsp
63.321056,63.334368,47851.5625,54687.5,53222.65625,52572.1294409825,6835.9375,13.31199999999999,-81.5729449719821,-69.65731799483157,32226.5625,32958.984375,53222.65625,36376.953125,37597.65625,pending,dsp
63.469536,63.499744,25390.625,54443.359375,52978.515625,26714.173819847936,29052.734375,30.208000000000013,-84.26080021243884,-75.15292553594394,25146.484375,52246.09375,27099.609375,26611.328125,50781.25,pending,dsp
64.06704,64.076768,42968.75,45166.015625,44677.734375,44189.87808680688,2197.265625,9.72799999999996,-87.62502451457075,-84.02959303647847,44677.734375,44433.59375,44189.453125,43701.171875,42968.75,pending,dsp
64.250848,64.26672,25390.625,51025.390625,50048.828125,50217.33153744776,25634.765625,15.871999999999886,-84.67742587073371,-78.04086971619358,49316.40625,25146.484375,25146.484375,50292.96875,25146.484375,pending,dsp
64.279008,64.284128,51513.671875,54199.21875,53710.9375,52974.0184185568,2685.546875,5.119999999999791,-88.02445931215823,-86.2761253409213,51757.8125,52246.09375,52978.515625,53466.796875,53955.078125,pending,dsp
64.450528,64.463328,43457.03125,47363.28125,46386.71875,46039.12684021409,3906.25,12.799999999999478,-86.80645419300475,-82.25021636990542,43701.171875,44921.875,45898.4375,46386.71875,47363.28125,pending,dsp
64.472032,64.507872,45166.015625,50292.96875,49560.546875,49603.05444160731,5126.953125,35.840000000000316,-87.45618425183578,-81.99297401534767,49316.40625,49560.546875,45654.296875,46142.578125,45410.15625,pending,dsp
64.536032,64.544224,42236.328125,43212.890625,42968.75,42681.204176721534,976.5625,8.1920000000002,-87.67148251254058,-85.55474328692398,42236.328125,42724.609375,42968.75,42724.609375,42480.46875,pending,dsp
64.588768,64.646112,25390.625,54687.5,52978.515625,48147.65949248645,29296.875,57.34399999999962,-79.65965087983713,-52.66661477770016,25146.484375,44921.875,26855.46875,27832.03125,26855.46875,pending,dsp
64.694752,64.774624,25390.625,54687.5,49560.546875,50370.1087564327,29296.875,79.87199999999994,-81.12991427402241,-62.3443293597344,47363.28125,32226.5625,47119.140625,28320.3125,28076.171875,pending,dsp
64.848352,64.907744,25390.625,54687.5,52490.234375,50969.27319041201,29296.875,59.39199999999989,-80.64409622898154,-58.085582188702375,45410.15625,48583.984375,45166.015625,27099.609375,26855.46875,pending,dsp
64.96816,64.99376,25390.625,54687.5,49316.40625,41579.21451300392,29296.875,25.599999999999845,-80.67829299540318,-56.42672101583493,46875.0,29785.15625,49560.546875,33935.546875,38330.078125,pending,dsp
65.009632,65.0552,25390.625,30273.4375,28320.3125,28048.988849580655,4882.8125,45.568000000000275,-78.24291167914446,-56.35182958732783,49072.265625,27343.75,28320.3125,28320.3125,28076.171875,pending,dsp
65.068512,65.13968,30273.4375,41015.625,35644.53125,34866.69308721866,10742.1875,71.16800000000012,-81.20684778643037,-63.49916588062609,40039.0625,34912.109375,32470.703125,34667.96875,35156.25,pending,dsp
65.209312,65.277408,25390.625,54687.5,54199.21875,51091.477630358415,29296.875,68.0960000000006,-80.94064346334423,-61.49371708067185,46875.0,48339.84375,45654.296875,51757.8125,47363.28125,pending,dsp
65.285088,65.291232,27832.03125,29785.15625,28076.171875,28909.450864283343,1953.125,6.143999999999927,-88.86453580877505,-86.11993491330625,29296.875,45898.4375,34179.6875,42724.609375,29296.875,pending,dsp
65.353696,65.369568,25634.765625,45166.015625,42968.75,34032.145741905,19531.25,15.871999999999886,-83.96764449598754,-60.52540784810188,51513.671875,28076.171875,29052.734375,30761.71875,33935.546875,pending,dsp
65.379296,65.43664,25390.625,54199.21875,47363.28125,48105.39961778003,28808.59375,57.34399999999962,-87.60748836364647,-66.22297433636086,41748.046875,27099.609375,30517.578125,29785.15625,29541.015625,pending,dsp
65.633248,65.640928,25390.625,30517.578125,26855.46875,27540.754291732825,5126.953125,7.679999999999687,-88.57349221913591,-81.80110896469304,25634.765625,26855.46875,27099.609375,28808.59375,26367.1875,pending,dsp
65.668064,65.739232,25390.625,54687.5,43701.171875,38358.106187147125,29296.875,71.16800000000012,-83.95274885764135,-65.83761089701832,27587.890625,29296.875,31738.28125,45654.296875,25634.765625,pending,dsp
65.823712,65.836512,25390.625,51513.671875,44921.875,46546.8339590405,26123.046875,12.799999999999478,-87.85475350256206,-79.13018054085177,45654.296875,27832.03125,43457.03125,39062.5,35888.671875,pending,dsp
65.846752,65.913312,25390.625,54687.5,49072.265625,30862.209267807884,29296.875,66.55999999999995,-83.42414348676166,-68.06530448965472,26367.1875,29541.015625,49072.265625,27099.609375,28808.59375,pending,dsp
65.927136,65.94352,25390.625,52001.953125,39550.78125,36949.118126317815,26611.328125,16.3840000000004,-86.85248046287965,-74.92464631814657,27343.75,39306.640625,25878.90625,29541.015625,29052.734375,pending,dsp
66.0024,66.047456,25390.625,54687.5,52246.09375,50894.06219471828,29296.875,45.05600000000065,-83.8883859503743,-64.93815678615049,47607.421875,31982.421875,45166.015625,25146.484375,52246.09375,pending,dsp
66.110432,66.21385599999999,25390.625,53222.65625,32226.5625,33783.91563310292,27832.03125,103.42399999999952,-85.92794213846616,-57.70807361273195,27587.890625,32226.5625,34667.96875,25390.625,26367.1875,pending,dsp
66.228192,66.25584,25390.625,53466.796875,37353.515625,35412.27667391425,28076.171875,27.648000000000117,-87.01017661983767,-74.67609430028445,44921.875,27587.890625,27587.890625,26611.328125,27343.75,pending,dsp
66.264544,66.281952,25390.625,54687.5,41992.1875,30927.17307017225,29296.875,17.408000000000534,-82.47480184070825,-63.0801284977708,50048.828125,26855.46875,27343.75,27832.03125,28320.3125,pending,dsp
66.346464,66.352096,28076.171875,33447.265625,29785.15625,30328.685875695155,5371.09375,5.632000000000303,-86.27575351596631,-79.5519089982369,31738.28125,29785.15625,29541.015625,29785.15625,33691.40625,pending,dsp
66.983904,67.015136,30517.578125,41259.765625,40283.203125,38582.86109944741,10742.1875,31.23200000000015,-82.11132329689521,-64.5842035222148,31005.859375,37109.375,40039.0625,39550.78125,40283.203125,pending,dsp
67.382752,67.43856,25390.625,54687.5,45410.15625,28083.972419950143,29296.875,55.80799999999986,-83.30708648835648,-63.06043729167348,26367.1875,41992.1875,43457.03125,26855.46875,27099.609375,pending,dsp
67.508704,67.545056,25390.625,51513.671875,48583.984375,32009.057520213944,26123.046875,36.35200000000083,-83.18508945603048,-64.72167998281199,25146.484375,30761.71875,31005.859375,38574.21875,48828.125,pending,dsp
67.62083200000001,67.641312,25390.625,53955.078125,46875.0,36350.920215016995,28564.453125,20.47999999999917,-85.61432432214016,-64.45369226930919,25146.484375,27587.890625,31982.421875,32226.5625,33691.40625,pending,dsp
67.667936,67.68944,25390.625,39306.640625,38085.9375,26070.538263516224,13916.015625,21.50400000000019,-83.84875882035823,-58.16558549925623,25146.484375,25390.625,25634.765625,25878.90625,26611.328125,pending,dsp
67.75344,67.793376,25390.625,31250.0,29541.015625,28935.066237443614,5859.375,39.93600000000086,-84.90981564206189,-70.22153110887193,25390.625,28076.171875,29785.15625,29296.875,30273.4375,pending,dsp
67.87376,67.915744,26123.046875,40771.484375,37109.375,26889.487275330594,14648.4375,41.983999999999355,-86.22100268316868,-74.3217271904135,26855.46875,26855.46875,29052.734375,37597.65625,37597.65625,pending,dsp
67.964896,67.995616,27099.609375,34667.96875,32470.703125,31083.69656517008,7568.359375,30.720000000000525,-86.17017648423942,-75.74480747302398,27343.75,28808.59375,31982.421875,33935.546875,32958.984375,pending,dsp
68.761568,68.793312,25390.625,50537.109375,42968.75,28665.921144247408,25146.484375,31.743999999999772,-85.60875343041172,-72.27958189466949,27343.75,32470.703125,44677.734375,48828.125,25146.484375,pending,dsp
68.863456,68.898272,25390.625,50781.25,44189.453125,31305.64429925776,25390.625,34.81600000000107,-84.6821244642249,-66.01021197202554,26123.046875,38085.9375,42480.46875,46142.578125,45654.296875,pending,dsp
68.978656,69.017568,25390.625,46386.71875,45166.015625,28803.901838620437,20996.09375,38.91199999999984,-82.6375366927801,-66.89783838340412,25146.484375,28320.3125,39062.5,44677.734375,45166.015625,pending,dsp
69.100512,69.111776,30761.71875,33447.265625,31982.421875,32265.848408602316,2685.546875,11.264000000000609,-85.02576677683993,-79.1228072022625,31250.0,31738.28125,32226.5625,32958.984375,32714.84375,pending,dsp
69.245408,69.273568,25878.90625,33447.265625,28076.171875,29573.963226206168,7568.359375,28.15999999999974,-84.4745229609903,-73.45015882251049,26123.046875,27587.890625,29296.875,31005.859375,32714.84375,pending,dsp
69.372384,69.391328,27099.609375,30029.296875,29296.875,29000.486256750224,2929.6875,18.94399999999941,-84.14569348517244,-75.40471791191904,28564.453125,29296.875,29296.875,27832.03125,28076.171875,pending,dsp
69.477856,69.500384,25390.625,44921.875,43701.171875,29212.56119914369,19531.25,22.528000000001217,-82.81183322028355,-71.97622940184263,25390.625,26855.46875,28076.171875,29052.734375,30761.71875,pending,dsp
70.095328,70.126048,25390.625,30761.71875,26123.046875,27936.0279729215,5371.09375,30.720000000000525,-88.19480423635201,-78.6210190327018,26367.1875,26123.046875,25390.625,28808.59375,26367.1875,pending,dsp
71.525856,71.532,25390.625,30273.4375,27832.03125,27785.507611118977,4882.8125,6.1440000000008155,-87.64168181401517,-78.90959609670394,29052.734375,29541.015625,28076.171875,25878.90625,26367.1875,pending,dsp
71.601632,71.635424,25390.625,54687.5,49072.265625,38260.798840757074,29296.875,33.792000000000044,-85.23649879313055,-64.16019668459522,41992.1875,43701.171875,29541.015625,28564.453125,33691.40625,pending,dsp
71.65590399999999,71.695328,25390.625,51269.53125,46875.0,32060.321749181672,25878.90625,39.42400000000035,-87.96661203729388,-76.63240827948817,25390.625,28564.453125,33691.40625,28808.59375,30029.296875,pending,dsp
71.789536,71.801824,25390.625,36132.8125,35156.25,28184.326994566,10742.1875,12.287999999999856,-87.73993791749854,-76.78964607066894,28564.453125,27587.890625,28320.3125,28076.171875,28808.59375,pending,dsp
71.832032,71.838176,27587.890625,30273.4375,29296.875,28906.87414016155,2685.546875,6.1440000000008155,-87.96318051408748,-82.95895835527904,29296.875,28808.59375,29541.015625,37353.515625,27832.03125,pending,dsp
72.158176,72.188384,31494.140625,51025.390625,43457.03125,33184.466307625036,19531.25,30.208000000000013,-81.15792606115198,-65.34383211847403,33935.546875,32470.703125,33447.265625,45410.15625,43457.03125,pending,dsp
72.417248,72.450528,25634.765625,54687.5,53222.65625,27461.28550560229,29052.734375,33.27999999999953,-82.44908911244644,-69.83879813582126,28320.3125,28564.453125,26367.1875,26855.46875,26855.46875,pending,dsp
72.831968,72.872416,25390.625,39062.5,34179.6875,33741.62412472185,13671.875,40.447999999999595,-82.47039730332531,-63.095818782765896,33691.40625,33203.125,32958.984375,34179.6875,36132.8125,pending,dsp
72.94870399999999,72.979424,25878.90625,29296.875,27832.03125,27543.52710768666,3417.96875,30.720000000000525,-83.34452257400797,-72.391437996718,28808.59375,28320.3125,27343.75,26611.328125,26855.46875,pending,dsp
73.260512,73.311712,25390.625,54687.5,54687.5,26151.934934048957,29296.875,51.19999999999969,-85.13369350482708,-64.98049713694753,25390.625,40039.0625,40039.0625,26367.1875,44189.453125,pending,dsp
73.368544,73.38032,25390.625,54687.5,42236.328125,38046.25952356743,29296.875,11.775999999999344,-86.94290636700813,-75.7408570898261,52978.515625,30761.71875,48339.84375,41259.765625,41015.625,pending,dsp
73.395168,73.463264,25390.625,51025.390625,47851.5625,32375.995227033975,25634.765625,68.0960000000006,-87.25283581328104,-59.09842031851489,28320.3125,32470.703125,36376.953125,36376.953125,28320.3125,pending,dsp
73.499104,73.50832,25390.625,30273.4375,27832.03125,28141.000728570823,4882.8125,9.21599999999856,-87.23091983363835,-81.0968753854455,27099.609375,27832.03125,27832.03125,29541.015625,47607.421875,pending,dsp
73.661408,73.685984,25390.625,48095.703125,42480.46875,30795.618399577324,22705.078125,24.57599999999971,-84.93375708097665,-61.99338434678579,27343.75,29785.15625,31005.859375,31250.0,31250.0,pending,dsp
73.70544,73.711584,25390.625,48095.703125,44677.734375,28228.893397285083,22705.078125,6.1440000000008155,-87.42590562088623,-78.44186244243221,27587.890625,28320.3125,26855.46875,27343.75,28320.3125,pending,dsp
73.736672,73.743328,25878.90625,38330.078125,30029.296875,31550.6554609703,12451.171875,6.655999999999551,-88.16577323334603,-80.00460948333867,30029.296875,30517.578125,28320.3125,33935.546875,35400.390625,pending,dsp
73.798624,73.827296,25390.625,53222.65625,51757.8125,28212.224769385568,27832.03125,28.672000000000253,-85.87783176599967,-72.31345228363534,28564.453125,28808.59375,27587.890625,27587.890625,26123.046875,pending,dsp
74.051552,74.05769599999999,25390.625,30273.4375,27099.609375,27849.802012989876,4882.8125,6.1440000000008155,-88.15381244946984,-81.16443900038915,28564.453125,28076.171875,51757.8125,28808.59375,25878.90625,pending,dsp
75.09296,75.127264,25390.625,37109.375,33203.125,33022.67006919648,11718.75,34.304000000000556,-80.95055892859455,-59.63651564552714,25878.90625,31250.0,33691.40625,36376.953125,33691.40625,pending,dsp
75.183584,75.20048,28808.59375,31982.421875,29785.15625,29694.841876053575,3173.828125,16.89600000000091,-84.47809478483829,-78.17232275554181,30029.296875,29785.15625,29541.015625,29541.015625,29296.875,pending,dsp
75.357152,75.36585600000001,26855.46875,27832.03125,27343.75,27298.144475249097,976.5625,8.7040000000016,-87.98418329260355,-85.36463546784398,27587.890625,27343.75,27099.609375,27099.609375,27099.609375,pending,dsp
75.496416,75.5384,28076.171875,47119.140625,45166.015625,29649.809771581786,19042.96875,41.983999999999355,-82.63838881470613,-66.09768222563208,31738.28125,29541.015625,28808.59375,30029.296875,43945.3125,pending,dsp
75.57679999999999,75.583456,26123.046875,39794.921875,35644.53125,35678.48707890579,13671.875,6.656000000003104,-87.80787490765641,-78.58461530578961,33447.265625,37109.375,30273.4375,35400.390625,32226.5625,pending,dsp
75.616736,75.654624,25390.625,50781.25,43945.3125,32466.455352995723,25390.625,37.88799999999881,-82.59147068096165,-59.03661940125695,25634.765625,26611.328125,42480.46875,31005.859375,33935.546875,pending,dsp
75.822048,75.861984,25390.625,30761.71875,28076.171875,28874.305159587915,5371.09375,39.93600000000086,-81.97460256953516,-68.6415841918574,25146.484375,29541.015625,29541.015625,28076.171875,27832.03125,pending,dsp
75.92496,75.956192,25878.90625,31494.140625,29541.015625,28666.707898500714,5615.234375,31.232000000002813,-84.18807598560086,-69.81058943600668,31250.0,30273.4375,29541.015625,26611.328125,26123.046875,pending,dsp
76.034528,76.08368,25878.90625,53955.078125,53466.796875,32223.81908798692,28076.171875,49.15199999999942,-84.35017000642367,-68.46082558813102,27587.890625,27099.609375,26855.46875,49316.40625,34423.828125,pending,dsp
76.11184,76.118496,26123.046875,31005.859375,28320.3125,28703.307887516497,4882.8125,6.655999999999551,-87.31605054660362,-81.12029597294102,28320.3125,32714.84375,28320.3125,29541.015625,27587.890625,pending,dsp
76.395488,76.40111999999999,27832.03125,30029.296875,29541.015625,28978.621093880694,2197.265625,5.631999999998527,-88.49382087699799,-85.54722806985586,28564.453125,29785.15625,28564.453125,37597.65625,28076.171875,pending,dsp
76.477408,76.509152,27099.609375,32714.84375,29541.015625,29739.349316473075,5615.234375,31.743999999999772,-83.39741453735355,-67.9352285544134,27343.75,29296.875,31250.0,32226.5625,31738.28125,pending,dsp
76.515296,76.526048,25390.625,52490.234375,29052.734375,32434.93593887487,27099.609375,10.752000000000097,-84.37796959023123,-64.9476316127293,29785.15625,28808.59375,28564.453125,30517.578125,29052.734375,pending,dsp
77.133792,77.145056,42724.609375,46386.71875,45166.015625,44337.631112580784,3662.109375,11.264000000000609,-83.83978696824755,-70.80997549928205,45166.015625,43701.171875,44189.453125,43701.171875,43701.171875,pending,dsp
77.205472,77.24182400000001,27099.609375,30029.296875,29052.734375,28832.494772605656,2929.6875,36.35200000000083,-80.7351580975976,-68.73336767153242,27343.75,28808.59375,28564.453125,28808.59375,29052.734375,pending,dsp
77.521376,77.52752,43701.171875,45166.015625,44189.453125,44314.38445969103,1464.84375,6.143999999999039,-86.22178019007363,-81.0719750334995,43945.3125,44189.453125,44189.453125,44921.875,44189.453125,pending,dsp
77.535712,77.570528,25390.625,50292.96875,48095.703125,32730.112512797772,24902.34375,34.81599999999929,-85.56819383167507,-67.83364900054087,25146.484375,35888.671875,40527.34375,42724.609375,48095.703125,pending,dsp
77.644256,77.68111999999999,25878.90625,32958.984375,27343.75,27920.47436295605,7080.078125,36.86400000000134,-82.8699684139759,-69.75478006404957,26123.046875,27343.75,27343.75,28320.3125,29541.015625,pending,dsp
77.742048,77.779424,26123.046875,44433.59375,41992.1875,31334.039516269513,18310.546875,37.3759999999983,-83.95972799884723,-66.80210375379299,27832.03125,28320.3125,27099.609375,27832.03125,33203.125,pending,dsp
77.804512,77.814752,25390.625,40039.0625,28320.3125,31516.79743289067,14648.4375,10.239999999999585,-85.55107680214455,-71.5239231634238,29296.875,33203.125,33447.265625,28320.3125,28076.171875,pending,dsp
77.869536,77.895648,25390.625,41259.765625,40527.34375,27969.93104680746,15869.140625,26.112000000001245,-82.7461128151927,-68.90489877307053,25146.484375,26611.328125,27099.609375,26611.328125,28076.171875,pending,dsp
77.9832,78.004704,25634.765625,48583.984375,48095.703125,32407.966893658173,22949.21875,21.50400000000019,-85.28880183854358,-71.59262457747482,25878.90625,27832.03125,28564.453125,29296.875,32958.984375,pending,dsp
78.10352,78.140384,25390.625,48583.984375,45898.4375,30748.249136578845,23193.359375,36.86400000000134,-83.57937144930253,-67.09017918733416,29052.734375,30761.71875,31005.859375,30517.578125,31005.859375,pending,dsp
78.326752,78.3928,25390.625,51757.8125,47851.5625,32145.940587019253,26367.1875,66.0480000000021,-85.66179644500436,-72.39166833896923,29541.015625,33935.546875,32958.984375,38085.9375,41503.90625,pending,dsp
78.832608,78.871008,28076.171875,41503.90625,39306.640625,38101.99587315773,13427.734375,38.39999999999933,-84.17917377050013,-71.08576381538282,28076.171875,32470.703125,38330.078125,40771.484375,40771.484375,pending,dsp
78.9432,78.95088,25634.765625,28076.171875,27587.890625,26974.18864262211,2441.40625,7.680000000000575,-87.4227600902858,-84.24202016163291,25878.90625,26367.1875,27099.609375,27587.890625,28076.171875,pending,dsp
79.04560000000001,79.051232,41015.625,42724.609375,41748.046875,41822.21579237229,1708.984375,5.631999999998527,-86.92671071759517,-83.54377017267686,41259.765625,41748.046875,27832.03125,28076.171875,28320.3125,pending,dsp
79.22224,79.249888,31738.28125,52978.515625,52001.953125,34509.18471549277,21240.234375,27.64799999999923,-82.46603040635537,-69.24218399831764,29541.015625,34179.6875,34667.96875,34179.6875,34423.828125,pending,dsp
79.328224,79.34768,26611.328125,29296.875,27343.75,27871.29104012655,2685.546875,19.456000000001698,-85.89105047078661,-78.42842125504654,26611.328125,27343.75,28076.171875,28320.3125,27587.890625,pending,dsp
79.71222399999999,79.756768,25390.625,51757.8125,34667.96875,41480.358018247774,26367.1875,44.544000000001915,-82.42879298359813,-64.29457975014301,26611.328125,43212.890625,49072.265625,26611.328125,26611.328125,pending,dsp
79.832544,79.864288,26855.46875,37109.375,33447.265625,34693.6844349392,10253.90625,31.743999999999772,-86.2280858444123,-76.01848355724837,33447.265625,35156.25,27587.890625,29541.015625,30273.4375,pending,dsp
79.942624,79.97488,25390.625,30273.4375,26123.046875,26824.14293916969,4882.8125,32.256000000000284,-84.75257301915627,-72.27017869042761,25146.484375,26123.046875,26367.1875,28564.453125,29785.15625,pending,dsp
80.05475200000001,80.081376,25390.625,42968.75,42480.46875,28385.42714497069,17578.125,26.623999999998205,-84.90003059203352,-69.2846412444562,25146.484375,26611.328125,27587.890625,28076.171875,28808.59375,pending,dsp
80.358368,80.390624,26367.1875,44921.875,44189.453125,28680.937177048072,18554.6875,32.256000000000284,-84.24180301441481,-70.76673180154033,26855.46875,28564.453125,29785.15625,29052.734375,27832.03125,pending,dsp
80.49456,80.521184,25390.625,43457.03125,42724.609375,28630.615952756692,18066.40625,26.624000000001757,-86.14669799959151,-73.70738830253433,25390.625,25878.90625,26855.46875,28320.3125,29296.875,pending,dsp
80.597984,80.605664,27832.03125,35156.25,30029.296875,31041.645840956568,7324.21875,7.680000000000575,-87.19586922836743,-79.26545849068015,25634.765625,25878.90625,28320.3125,32470.703125,32226.5625,pending,dsp
80.632288,80.654304,25390.625,31250.0,27099.609375,27266.689994793604,5859.375,22.0160000000007,-85.3699827275224,-69.25619874468248,25634.765625,26855.46875,27099.609375,27099.609375,28808.59375,pending,dsp
80.66864,80.681952,25390.625,27099.609375,25878.90625,25973.3507934463,1708.984375,13.311999999999102,-84.88463567227367,-73.37597533280419,25146.484375,25146.484375,26367.1875,27832.03125,25634.765625,pending,dsp
80.775136,80.797152,25390.625,40771.484375,40039.0625,28509.50152985042,15380.859375,22.0160000000007,-85.26858483888604,-76.78152057385496,25390.625,25878.90625,25634.765625,26611.328125,29296.875,pending,dsp
81.272288,81.29123200000001,25390.625,46142.578125,40771.484375,27900.60922900434,20751.953125,18.944000000001186,-86.79430740936945,-77.61281716241596,25390.625,25390.625,25878.90625,30273.4375,30273.4375,pending,dsp
81.297376,81.322976,34179.6875,42968.75,39550.78125,40258.61638300121,8789.0625,25.600000000000733,-85.88992140323431,-74.6651535476896,38085.9375,38574.21875,41503.90625,34667.96875,35156.25,pending,dsp
81.381856,81.406944,27587.890625,45410.15625,44921.875,30030.37734574867,17822.265625,25.08800000000022,-87.02977545336913,-74.77568163094895,28076.171875,28564.453125,28808.59375,28808.59375,29541.015625,pending,dsp
81.48835199999999,81.540576,25390.625,51025.390625,43457.03125,28736.220680789083,25634.765625,52.22400000000249,-86.85057088971283,-68.50215016675773,26367.1875,29785.15625,40527.34375,45654.296875,49560.546875,pending,dsp
81.604064,81.64144,26123.046875,36621.09375,30517.578125,31125.07423003669,10498.046875,37.3759999999983,-84.10652180262541,-68.67506150921753,27099.609375,30273.4375,32470.703125,34179.6875,32470.703125,pending,dsp
81.73872,81.74588800000001,25390.625,31494.140625,28564.453125,27720.48356319812,6103.515625,7.168000000000063,-85.02643557826802,-78.07677871843073,28076.171875,29785.15625,28564.453125,27587.890625,27587.890625,pending,dsp
81.809888,81.834976,25878.90625,46386.71875,45654.296875,30650.629446627467,20507.8125,25.08800000000022,-84.6395070908487,-67.59184405926328,25878.90625,26855.46875,26855.46875,30517.578125,31494.140625,pending,dsp
82.004448,82.06896,25390.625,54443.359375,53710.9375,32015.82395729986,29052.734375,64.51200000000057,-85.08501945697475,-58.13367595923475,25634.765625,41503.90625,45898.4375,25634.765625,26855.46875,pending,dsp
82.076128,82.082784,39306.640625,42480.46875,41748.046875,40948.91086438746,3173.828125,6.655999999999551,-89.54692796277402,-84.63020956025248,27343.75,26855.46875,40771.484375,26611.328125,41748.046875,pending,dsp
82.090976,82.09968,25390.625,44189.453125,43457.03125,30628.36832328435,18798.828125,8.703999999998047,-88.16215804280469,-80.05164558492497,29785.15625,29785.15625,33447.265625,33935.546875,31250.0,pending,dsp
82.121184,82.167264,25634.765625,49804.6875,45410.15625,27939.42546172476,24169.921875,46.0799999999999,-85.46696831426783,-71.0651565606457,28564.453125,31738.28125,45410.15625,48583.984375,48828.125,pending,dsp
82.25532799999999,82.288096,26855.46875,31738.28125,31005.859375,30545.396544903306,4882.8125,32.7680000000008,-82.69771242714411,-71.38050501656923,26123.046875,29785.15625,31005.859375,31005.859375,31005.859375,pending,dsp
82.303968,82.310112,35156.25,36865.234375,35888.671875,35958.53390677129,1708.984375,6.143999999999039,-87.19278272354316,-81.7013257975667,35888.671875,35400.390625,35888.671875,35888.671875,36376.953125,pending,dsp
82.39920000000001,82.434016,25634.765625,47363.28125,43457.03125,31578.400914111724,21728.515625,34.81599999999929,-86.1042804283482,-69.67131273700525,25634.765625,27587.890625,32470.703125,41748.046875,46630.859375,pending,dsp
82.546144,82.572256,25390.625,26611.328125,26123.046875,26025.83880024878,1220.703125,26.111999999997693,-85.56862818703132,-79.56678732936486,25878.90625,26123.046875,26123.046875,25634.765625,39794.921875,pending,dsp
83.231712,83.239392,48583.984375,49560.546875,49072.265625,49053.31135022573,976.5625,7.6799999999970225,-87.5037638017031,-83.80353845241275,49072.265625,49072.265625,49072.265625,49072.265625,49072.265625,pending,dsp
83.614176,83.626464,30761.71875,32958.984375,32226.5625,32072.458605721626,2197.265625,12.287999999998078,-86.79901133690969,-80.14713909222957,30761.71875,31738.28125,31982.421875,32470.703125,32470.703125,pending,dsp
83.814368,83.821024,44921.875,45898.4375,45410.15625,45391.18008050653,976.5625,6.655999999999551,-86.22014232278697,-83.16563345119715,45410.15625,45410.15625,45410.15625,45410.15625,45410.15625,pending,dsp
83.956704,83.974112,25634.765625,26611.328125,26123.046875,26258.516683358368,976.5625,17.4080000000032,-88.04377289796896,-85.23375564724984,26611.328125,26123.046875,26611.328125,25878.90625,26123.046875,pending,dsp
83.979232,83.995616,25390.625,26611.328125,26123.046875,25965.30131527117,1220.703125,16.383999999998622,-86.4276712470965,-81.20020481079771,51513.671875,26123.046875,26123.046875,25634.765625,25878.90625,pending,dsp
84.10518400000001,84.20246399999999,25390.625,53466.796875,48583.984375,26000.243392652337,28076.171875,97.2799999999978,-82.43615085944045,-59.97106519286919,25634.765625,45410.15625,48339.84375,26123.046875,26855.46875,pending,dsp
84.512224,84.54192,25634.765625,41748.046875,41015.625,26475.70921338271,16113.28125,29.696000000001277,-85.88532255239429,-76.35851245045166,25878.90625,26367.1875,26611.328125,27587.890625,27832.03125,pending,dsp
84.722656,84.747232,25390.625,51513.671875,50781.25,50686.495456014134,26123.046875,24.57599999999971,-85.75743926401427,-71.63356077295984,50292.96875,50537.109375,26367.1875,28076.171875,31738.28125,pending,dsp
85.308384,85.313504,27343.75,29052.734375,28076.171875,28220.1057505646,1708.984375,5.119999999998015,-86.32284091432857,-80.19428218191405,28076.171875,28076.171875,28564.453125,28320.3125,28564.453125,pending,dsp
85.45584,85.461984,50292.96875,51025.390625,50537.109375,50686.75326646012,732.421875,6.144000000002592,-87.6182350315698,-84.8248973884873,50537.109375,50781.25,50781.25,50781.25,50537.109375,pending,dsp
85.480416,85.493216,50048.828125,51269.53125,50781.25,50671.26909406594,1220.703125,12.79999999999859,-86.19248209176878,-81.90283670667539,50048.828125,50537.109375,50781.25,50537.109375,50781.25,pending,dsp
85.514208,85.534688,26855.46875,32958.984375,29541.015625,30042.616138715723,6103.515625,20.47999999999917,-86.60428356522988,-77.35828100323158,27343.75,28808.59375,31738.28125,32226.5625,32470.703125,pending,dsp
